obs_start,obs_end,length,iteration,distribution
1023012,1023012,1,4,unif
9939602,9939602,1,4,unif
9043810,9043810,1,4,unif
4714060,4714060,1,4,unif
3306354,3306354,1,4,unif
9157917,9157917,1,4,unif
4345240,4345240,1,4,unif
4909906,4909906,1,4,unif
7035830,7035830,1,4,unif
1442085,1442085,1,4,unif
2297493,2297493,1,4,unif
5024974,5024974,1,4,unif
7643592,7643592,1,4,unif
203275,203275,1,4,unif
1488073,1488073,1,4,unif
7898627,7898627,1,4,unif
8604913,8604913,1,4,unif
1953492,1953492,1,4,unif
8519971,8519971,1,4,unif
6770834,6770942,109,4,unif
4840329,4840329,1,4,unif
471611,471611,1,4,unif
6528256,6528256,1,4,unif
5535000,5535000,1,4,unif
530238,530238,1,4,unif
3719618,3719618,1,4,unif
9778399,9778399,1,4,unif
5477905,5477905,1,4,unif
577378,577378,1,4,unif
3320990,3320990,1,4,unif
4366388,4366388,1,4,unif
694866,694866,1,4,unif
7002045,7002064,20,4,unif
69483,69483,1,4,unif
8511411,8511411,1,4,unif
8281734,8281734,1,4,unif
895402,895402,1,4,unif
8242784,8242784,1,4,unif
3354121,3354121,1,4,unif
1645593,1645593,1,4,unif
7706900,7706915,16,4,unif
9968258,9968258,1,4,unif
8151205,8151205,1,4,unif
755606,755606,1,4,unif
3711784,3711784,1,4,unif
8326118,8326118,1,4,unif
3396574,3396574,1,4,unif
8151205,8151205,1,4,unif
7617677,7617677,1,4,unif
4333589,4333589,1,4,unif
7525356,7525356,1,4,unif
7134843,7134843,1,4,unif
2492928,2492928,1,4,unif
4716820,4716820,1,4,unif
3511825,3511825,1,4,unif
8946324,8946324,1,4,unif
3644945,3644945,1,4,unif
5720287,5720287,1,4,unif
1801370,1801370,1,4,unif
8853027,8853027,1,4,unif
4099809,4099809,1,4,unif
945146,945146,1,4,unif
3860678,3860678,1,4,unif
9185667,9185667,1,4,unif
9609691,9609691,1,4,unif
6485785,6485785,1,4,unif
9026643,9026643,1,4,unif
5586248,5586248,1,4,unif
8054059,8054059,1,4,unif
8700229,8700229,1,4,unif
2142585,2142585,1,4,unif
9680420,9680420,1,4,unif
7676215,7676215,1,4,unif
6933265,6933265,1,4,unif
8093415,8093415,1,4,unif
5817091,5817091,1,4,unif
4009682,4009682,1,4,unif
924143,924143,1,4,unif
2238682,2238682,1,4,unif
7322364,7322364,1,4,unif
1941261,1941285,25,4,unif
8865855,8865855,1,4,unif
683855,683855,1,4,unif
6903443,6903443,1,4,unif
6302973,6302973,1,4,unif
9209442,9209442,1,4,unif
966170,966170,1,4,unif
7618028,7618028,1,4,unif
5556245,5556245,1,4,unif
432743,432743,1,4,unif
7553519,7553519,1,4,unif
2172378,2172378,1,4,unif
4100063,4100117,55,4,unif
8284256,8284277,22,4,unif
6266601,6266601,1,4,unif
6122712,6122712,1,4,unif
5659312,5659312,1,4,unif
8378008,8378008,1,4,unif
4134108,4134108,1,4,unif
3113383,3113386,4,4,unif
2462092,2462092,1,4,unif
6355519,6355519,1,4,unif
8288705,8288705,1,4,unif
9274056,9274056,1,4,unif
6914067,6914067,1,4,unif
6879072,6879072,1,4,unif
2876184,2876184,1,4,unif
5626526,5626526,1,4,unif
7162669,7162669,1,4,unif
3051685,3051685,1,4,unif
6043358,6043358,1,4,unif
9879722,9879722,1,4,unif
8185094,8185094,1,4,unif
1666228,1666228,1,4,unif
9859515,9859545,31,4,unif
6041179,6041179,1,4,unif
3684690,3684690,1,4,unif
9680420,9680420,1,4,unif
8109535,8109535,1,4,unif
3416210,3416210,1,4,unif
4214658,4214658,1,4,unif
3758247,3758247,1,4,unif
4610874,4610874,1,4,unif
9329898,9329898,1,4,unif
3575009,3575009,1,4,unif
3471755,3471755,1,4,unif
1880175,1880182,8,4,unif
486244,486244,1,4,unif
4962351,4962351,1,4,unif
4729854,4729854,1,4,unif
3742387,3742387,1,4,unif
2017386,2017386,1,4,unif
700445,700445,1,4,unif
3871506,3871506,1,4,unif
5605212,5605212,1,4,unif
7859118,7859118,1,4,unif
2933082,2933082,1,4,unif
7263264,7263264,1,4,unif
8820574,8820574,1,4,unif
9305307,9305307,1,4,unif
3606667,3606667,1,4,unif
7209646,7209646,1,4,unif
5241279,5241279,1,4,unif
7889782,7889782,1,4,unif
6778619,6778619,1,4,unif
3099702,3099702,1,4,unif
2244157,2244157,1,4,unif
3649970,3649970,1,4,unif
2350309,2350309,1,4,unif
948255,948255,1,4,unif
5650116,5650116,1,4,unif
810185,810185,1,4,unif
8735093,8735093,1,4,unif
1200627,1200627,1,4,unif
9823333,9823333,1,4,unif
9721169,9721169,1,4,unif
6549529,6549529,1,4,unif
2607994,2607994,1,4,unif
2075017,2075017,1,4,unif
3453966,3453966,1,4,unif
6464808,6464808,1,4,unif
8321170,8321209,40,4,unif
6437369,6437369,1,4,unif
4395480,4395480,1,4,unif
9056189,9056189,1,4,unif
5007862,5007862,1,4,unif
7450242,7450242,1,4,unif
3004192,3004192,1,4,unif
7259203,7259203,1,4,unif
1880175,1880175,1,4,unif
2036301,2036301,1,4,unif
9033692,9033692,1,4,unif
9898658,9898658,1,4,unif
6411054,6411054,1,4,unif
6123710,6123710,1,4,unif
2618760,2618760,1,4,unif
4288779,4288779,1,4,unif
7748281,7748344,64,4,unif
8452092,8452092,1,4,unif
783586,783586,1,4,unif
1939294,1939294,1,4,unif
162539,162539,1,4,unif
3578224,3578224,1,4,unif
4569622,4569622,1,4,unif
8188190,8188190,1,4,unif
8340371,8340371,1,4,unif
8459853,8459853,1,4,unif
4533123,4533123,1,4,unif
3703535,3703535,1,4,unif
6903443,6903443,1,4,unif
9819294,9819294,1,4,unif
6266641,6266641,1,4,unif
1477728,1477728,1,4,unif
1736251,1736251,1,4,unif
808742,808742,1,4,unif
6583746,6583746,1,4,unif
1072788,1072788,1,4,unif
8012775,8012775,1,4,unif
3815096,3815096,1,4,unif
7972613,7972613,1,4,unif
3713628,3713628,1,4,unif
4402568,4402568,1,4,unif
4872167,4872167,1,4,unif
9580209,9580209,1,4,unif
7085776,7085776,1,4,unif
5601863,5601893,31,4,unif
8942444,8942613,170,4,unif
8311843,8311843,1,4,unif
7604191,7604191,1,4,unif
7150165,7150172,8,4,unif
4609463,4609463,1,4,unif
686312,686325,14,4,unif
6283378,6283378,1,4,unif
5490628,5490628,1,4,unif
472364,472364,1,4,unif
3750256,3750256,1,4,unif
4792700,4792700,1,4,unif
6744294,6744294,1,4,unif
5423279,5423279,1,4,unif
3889571,3889571,1,4,unif
2407340,2407340,1,4,unif
4064,4064,1,4,unif
5691171,5691171,1,4,unif
4021835,4021835,1,4,unif
9928607,9928607,1,4,unif
8163731,8163731,1,4,unif
8285739,8285739,1,4,unif
6322520,6322520,1,4,unif
64488,64488,1,4,unif
9988968,9988968,1,4,unif
7984155,7984155,1,4,unif
2912815,2912815,1,4,unif
7884936,7885021,86,4,unif
2888937,2888937,1,4,unif
1078742,1078742,1,4,unif
8185094,8185094,1,4,unif
3162907,3162907,1,4,unif
7447712,7447712,1,4,unif
4038810,4038810,1,4,unif
4895166,4895166,1,4,unif
9692459,9692459,1,4,unif
6945412,6945412,1,4,unif
400797,400797,1,4,unif
7952605,7952605,1,4,unif
3000857,3000857,1,4,unif
3950412,3950412,1,4,unif
758134,758134,1,4,unif
9692157,9692157,1,4,unif
2860786,2860786,1,4,unif
2193947,2193947,1,4,unif
5139559,5139559,1,4,unif
2377995,2377995,1,4,unif
1018208,1018208,1,4,unif
4680964,4680964,1,4,unif
7609552,7609552,1,4,unif
468746,468746,1,4,unif
624263,624263,1,4,unif
2209656,2209656,1,4,unif
2260991,2261025,35,4,unif
4724423,4724423,1,4,unif
4400399,4400543,145,4,unif
3461600,3461600,1,4,unif
2458678,2458678,1,4,unif
7608233,7608233,1,4,unif
8558539,8558539,1,4,unif
783802,783802,1,4,unif
7063048,7063048,1,4,unif
9181424,9181424,1,4,unif
7035830,7035830,1,4,unif
4247034,4247034,1,4,unif
6245313,6245313,1,4,unif
4297912,4297912,1,4,unif
5805698,5805698,1,4,unif
2208190,2208190,1,4,unif
1863825,1863825,1,4,unif
3547135,3547135,1,4,unif
6879072,6879072,1,4,unif
4564828,4564828,1,4,unif
3935968,3936049,82,4,unif
6256308,6256308,1,4,unif
7227966,7227966,1,4,unif
7099869,7099869,1,4,unif
78956,78956,1,4,unif
2803272,2803272,1,4,unif
8502237,8502237,1,4,unif
630539,630539,1,4,unif
7701266,7701266,1,4,unif
7077100,7077216,117,4,unif
46582,46582,1,4,unif
8419309,8419309,1,4,unif
3381743,3381743,1,4,unif
539351,539351,1,4,unif
6937466,6937466,1,4,unif
2778496,2778496,1,4,unif
5899043,5899043,1,4,unif
4219367,4219367,1,4,unif
1688561,1688561,1,4,unif
7266053,7266053,1,4,unif
6353115,6353115,1,4,unif
1113184,1113184,1,4,unif
5894472,5894472,1,4,unif
9496560,9496560,1,4,unif
1038432,1038432,1,4,unif
1925267,1925267,1,4,unif
6983806,6983806,1,4,unif
2609820,2609820,1,4,unif
4968634,4968634,1,4,unif
2183540,2183540,1,4,unif
4323285,4323285,1,4,unif
2602659,2602659,1,4,unif
6327490,6327490,1,4,unif
5583746,5583746,1,4,unif
740313,740313,1,4,unif
5770751,5770751,1,4,unif
5079625,5079625,1,4,unif
4280186,4280186,1,4,unif
8713355,8713355,1,4,unif
6700188,6700188,1,4,unif
3569723,3569723,1,4,unif
7944527,7944527,1,4,unif
802217,802217,1,4,unif
6593711,6593749,39,4,unif
8961742,8961742,1,4,unif
400982,400982,1,4,unif
5580457,5580457,1,4,unif
5445160,5445160,1,4,unif
682002,682002,1,4,unif
3023155,3023155,1,4,unif
3617561,3617561,1,4,unif
9340774,9340774,1,4,unif
5027422,5027422,1,4,unif
2785156,2785156,1,4,unif
2633093,2633093,1,4,unif
3881354,3881354,1,4,unif
8547965,8547965,1,4,unif
8818252,8818324,73,4,unif
1953033,1953033,1,4,unif
3004655,3004655,1,4,unif
5265995,5265995,1,4,unif
4278721,4278721,1,4,unif
530238,530238,1,4,unif
568148,568148,1,4,unif
8437442,8437458,17,4,unif
9989893,9989893,1,4,unif
8946324,8946324,1,4,unif
1183441,1183441,1,4,unif
9784269,9784269,1,4,unif
9643185,9643185,1,4,unif
2557971,2557971,1,4,unif
6324043,6324043,1,4,unif
9673797,9673802,6,4,unif
1697763,1697763,1,4,unif
9257361,9257361,1,4,unif
654832,654832,1,4,unif
2010217,2010217,1,4,unif
3480726,3480726,1,4,unif
2473183,2473183,1,4,unif
2715527,2715527,1,4,unif
6265206,6265206,1,4,unif
1458603,1458603,1,4,unif
8875847,8875847,1,4,unif
4829309,4829309,1,4,unif
740313,740313,1,4,unif
3231598,3231598,1,4,unif
4000428,4000428,1,4,unif
9178715,9178715,1,4,unif
1161126,1161126,1,4,unif
7492123,7492123,1,4,unif
1655144,1655144,1,4,unif
9824914,9824914,1,4,unif
6552505,6552505,1,4,unif
630652,630652,1,4,unif
2682088,2682088,1,4,unif
7963931,7963931,1,4,unif
8307816,8307816,1,4,unif
2794046,2794046,1,4,unif
3104727,3104727,1,4,unif
5027422,5027422,1,4,unif
4037398,4037398,1,4,unif
1558636,1558636,1,4,unif
3180697,3180697,1,4,unif
5645091,5645091,1,4,unif
3923291,3923291,1,4,unif
9812238,9812238,1,4,unif
9076419,9076419,1,4,unif
9094474,9094474,1,4,unif
712103,712103,1,4,unif
8886487,8886487,1,4,unif
3848789,3848789,1,4,unif
7362385,7362385,1,4,unif
5601243,5601243,1,4,unif
2658187,2658187,1,4,unif
4345187,4345187,1,4,unif
9006181,9006181,1,4,unif
9082263,9082263,1,4,unif
3329871,3329871,1,4,unif
9510240,9510240,1,4,unif
9907575,9907575,1,4,unif
6698022,6698022,1,4,unif
7786468,7786468,1,4,unif
999815,999815,1,4,unif
9023861,9023861,1,4,unif
2825690,2825690,1,4,unif
1514174,1514174,1,4,unif
5899043,5899043,1,4,unif
8805527,8805552,26,4,unif
1443063,1443131,69,4,unif
5382729,5382729,1,4,unif
9045273,9045273,1,4,unif
3287848,3287848,1,4,unif
5577032,5577032,1,4,unif
662517,662662,146,4,unif
3480726,3480726,1,4,unif
6014429,6014429,1,4,unif
7998703,7998703,1,4,unif
8440695,8440695,1,4,unif
7872996,7872996,1,4,unif
4609463,4609463,1,4,unif
7352131,7352131,1,4,unif
9025875,9025875,1,4,unif
4133911,4133980,70,4,unif
4631164,4631184,21,4,unif
8943332,8943332,1,4,unif
6945412,6945412,1,4,unif
4201352,4201352,1,4,unif
9717708,9717708,1,4,unif
8842726,8842726,1,4,unif
7950707,7950707,1,4,unif
264059,264059,1,4,unif
8482189,8482189,1,4,unif
9100161,9100161,1,4,unif
7464865,7464865,1,4,unif
8548264,8548264,1,4,unif
8069883,8069883,1,4,unif
9604067,9604067,1,4,unif
7721296,7721296,1,4,unif
849616,849616,1,4,unif
5221840,5221840,1,4,unif
8262466,8262466,1,4,unif
4942141,4942141,1,4,unif
8199694,8199743,50,4,unif
7618028,7618028,1,4,unif
8319133,8319133,1,4,unif
3113795,3113795,1,4,unif
4591310,4591310,1,4,unif
1927769,1927769,1,4,unif
3681366,3681366,1,4,unif
377409,377409,1,4,unif
7905300,7905300,1,4,unif
5909506,5909506,1,4,unif
6329158,6329158,1,4,unif
1292576,1292576,1,4,unif
9823333,9823333,1,4,unif
1498217,1498217,1,4,unif
9607786,9607786,1,4,unif
4276552,4276552,1,4,unif
7236774,7236774,1,4,unif
7029977,7029977,1,4,unif
3757443,3757443,1,4,unif
8683253,8683253,1,4,unif
2689344,2689344,1,4,unif
4105397,4105397,1,4,unif
1327746,1327746,1,4,unif
9275450,9275450,1,4,unif
4395571,4395571,1,4,unif
6168756,6168756,1,4,unif
6980057,6980057,1,4,unif
3368147,3368147,1,4,unif
977885,977885,1,4,unif
8338349,8338424,76,4,unif
862088,862088,1,4,unif
1191691,1191691,1,4,unif
4978344,4978344,1,4,unif
4586987,4586987,1,4,unif
6649718,6649718,1,4,unif
1045183,1045183,1,4,unif
7210696,7210696,1,4,unif
8670978,8670978,1,4,unif
9721169,9721169,1,4,unif
8098199,8098240,42,4,unif
7468161,7468161,1,4,unif
7873266,7873266,1,4,unif
8030541,8030541,1,4,unif
6486675,6486675,1,4,unif
9266882,9266882,1,4,unif
7711155,7711155,1,4,unif
7043568,7043568,1,4,unif
8506568,8506568,1,4,unif
7886769,7886769,1,4,unif
3744507,3744507,1,4,unif
3169624,3169624,1,4,unif
4514287,4514287,1,4,unif
241333,241333,1,4,unif
5682540,5682540,1,4,unif
3858526,3858537,12,4,unif
342654,342654,1,4,unif
9864870,9864870,1,4,unif
5940532,5940532,1,4,unif
9201336,9201336,1,4,unif
7975447,7975447,1,4,unif
8197877,8197877,1,4,unif
1865718,1865718,1,4,unif
3027218,3027218,1,4,unif
5389771,5389771,1,4,unif
4964192,4964192,1,4,unif
8769728,8769728,1,4,unif
1470331,1470331,1,4,unif
4315332,4315332,1,4,unif
1243440,1243440,1,4,unif
5389049,5389049,1,4,unif
3010522,3010522,1,4,unif
9089051,9089051,1,4,unif
2142076,2142076,1,4,unif
6543672,6543672,1,4,unif
5778608,5778608,1,4,unif
6873429,6873429,1,4,unif
6837277,6837277,1,4,unif
8065873,8065873,1,4,unif
7816261,7816261,1,4,unif
4703447,4703447,1,4,unif
635496,635496,1,4,unif
4934236,4934308,73,4,unif
8737824,8737824,1,4,unif
1140174,1140174,1,4,unif
9855477,9855477,1,4,unif
4264092,4264092,1,4,unif
9532275,9532275,1,4,unif
2360516,2360516,1,4,unif
6745111,6745111,1,4,unif
9932547,9932547,1,4,unif
4131046,4131046,1,4,unif
8072115,8072115,1,4,unif
4823292,4823292,1,4,unif
368568,368568,1,4,unif
4929838,4929838,1,4,unif
6913042,6913042,1,4,unif
4208387,4208387,1,4,unif
2388762,2388762,1,4,unif
1541500,1541500,1,4,unif
585565,585565,1,4,unif
5004014,5004014,1,4,unif
5540524,5540524,1,4,unif
9558829,9558829,1,4,unif
4801056,4801056,1,4,unif
5603547,5603572,26,4,unif
2474890,2474895,6,4,unif
6671293,6671293,1,4,unif
9811203,9811203,1,4,unif
2592982,2592982,1,4,unif
6609748,6609748,1,4,unif
3272715,3272715,1,4,unif
2322916,2322916,1,4,unif
4653728,4653728,1,4,unif
1123974,1123974,1,4,unif
3027218,3027218,1,4,unif
1910061,1910061,1,4,unif
4483783,4483833,51,4,unif
6314822,6314822,1,4,unif
2368574,2368574,1,4,unif
928401,928401,1,4,unif
915842,915842,1,4,unif
2252753,2252753,1,4,unif
6599123,6599173,51,4,unif
2304033,2304033,1,4,unif
2500108,2500108,1,4,unif
7797070,7797070,1,4,unif
2510692,2510692,1,4,unif
9084072,9084072,1,4,unif
6423575,6423575,1,4,unif
1324241,1324241,1,4,unif
5616387,5616387,1,4,unif
9892741,9892741,1,4,unif
7387398,7387398,1,4,unif
3674863,3674863,1,4,unif
7038566,7038566,1,4,unif
8745808,8745808,1,4,unif
2088483,2088483,1,4,unif
9927920,9927920,1,4,unif
9338041,9338041,1,4,unif
3828703,3828703,1,4,unif
3119315,3119315,1,4,unif
3673133,3673133,1,4,unif
7355724,7355724,1,4,unif
830527,830527,1,4,unif
7319012,7319012,1,4,unif
3064395,3064395,1,4,unif
1151550,1151550,1,4,unif
1901414,1901414,1,4,unif
2694360,2694360,1,4,unif
144220,144220,1,4,unif
2646151,2646151,1,4,unif
2264343,2264343,1,4,unif
6677648,6677783,136,4,unif
9450933,9450933,1,4,unif
2150814,2150814,1,4,unif
1428221,1428221,1,4,unif
1936695,1936695,1,4,unif
4739822,4739822,1,4,unif
1572361,1572361,1,4,unif
7005189,7005189,1,4,unif
2393673,2393673,1,4,unif
1527584,1527584,1,4,unif
8188190,8188190,1,4,unif
1913787,1913787,1,4,unif
3051977,3051977,1,4,unif
1947937,1947937,1,4,unif
4603940,4603991,52,4,unif
9015502,9015557,56,4,unif
2086224,2086224,1,4,unif
453049,453049,1,4,unif
1930988,1930988,1,4,unif
5159064,5159064,1,5,unif
2152712,2152712,1,5,unif
9353700,9353700,1,5,unif
4908132,4908132,1,5,unif
5037965,5037965,1,5,unif
9015502,9015557,56,5,unif
6961964,6961964,1,5,unif
1589298,1589298,1,5,unif
9582782,9582782,1,5,unif
3422271,3422271,1,5,unif
8564231,8564231,1,5,unif
2860701,2860786,86,5,unif
9239265,9239265,1,5,unif
4586342,4586342,1,5,unif
8942613,8942613,1,5,unif
631465,631465,1,5,unif
4517583,4517583,1,5,unif
4954740,4954740,1,5,unif
6466535,6466535,1,5,unif
8759017,8759017,1,5,unif
966573,966573,1,5,unif
39608,39608,1,5,unif
6759071,6759071,1,5,unif
8247736,8247736,1,5,unif
5722500,5722500,1,5,unif
3209171,3209171,1,5,unif
3665304,3665304,1,5,unif
4661233,4661233,1,5,unif
7730667,7730667,1,5,unif
8072115,8072115,1,5,unif
7387984,7387984,1,5,unif
8268346,8268346,1,5,unif
2374399,2374459,61,5,unif
7064414,7064414,1,5,unif
14931,14931,1,5,unif
9115149,9115149,1,5,unif
135862,135862,1,5,unif
5577896,5577896,1,5,unif
4755163,4755163,1,5,unif
8841614,8841614,1,5,unif
4718025,4718025,1,5,unif
5363010,5363010,1,5,unif
9074494,9074494,1,5,unif
744606,744606,1,5,unif
5164122,5164122,1,5,unif
7716057,7716057,1,5,unif
527023,527023,1,5,unif
531898,531898,1,5,unif
4133911,4133980,70,5,unif
7993291,7993291,1,5,unif
6579261,6579261,1,5,unif
9552039,9552039,1,5,unif
9583569,9583569,1,5,unif
8290136,8290136,1,5,unif
1441236,1441236,1,5,unif
3893400,3893400,1,5,unif
8742965,8742965,1,5,unif
8396902,8396902,1,5,unif
849445,849484,40,5,unif
6985345,6985345,1,5,unif
9893250,9893250,1,5,unif
417382,417382,1,5,unif
4064,4064,1,5,unif
9086190,9086190,1,5,unif
5667642,5667642,1,5,unif
1355380,1355380,1,5,unif
6285956,6285956,1,5,unif
44257,44257,1,5,unif
2462092,2462092,1,5,unif
3018292,3018292,1,5,unif
9733661,9733661,1,5,unif
7756977,7756977,1,5,unif
6182112,6182139,28,5,unif
5031590,5031590,1,5,unif
4629340,4629340,1,5,unif
2983261,2983261,1,5,unif
6249058,6249058,1,5,unif
5873518,5873518,1,5,unif
7696417,7696417,1,5,unif
1589298,1589298,1,5,unif
2542604,2542604,1,5,unif
1495064,1495064,1,5,unif
3165606,3165606,1,5,unif
7858921,7858921,1,5,unif
4258555,4258555,1,5,unif
8683253,8683253,1,5,unif
248979,248979,1,5,unif
8199576,8199576,1,5,unif
8273240,8273240,1,5,unif
3676052,3676052,1,5,unif
182546,182546,1,5,unif
9997383,9997383,1,5,unif
13395,13395,1,5,unif
9033237,9033282,46,5,unif
6543672,6543672,1,5,unif
7608387,7608387,1,5,unif
1072788,1072788,1,5,unif
8808300,8808300,1,5,unif
9696950,9697003,54,5,unif
2291906,2291906,1,5,unif
744039,744039,1,5,unif
9795476,9795476,1,5,unif
5047548,5047548,1,5,unif
8133098,8133128,31,5,unif
7963595,7963595,1,5,unif
4713794,4713794,1,5,unif
6921830,6921830,1,5,unif
8695938,8695938,1,5,unif
3919454,3919454,1,5,unif
3605894,3605894,1,5,unif
5486608,5486608,1,5,unif
8465652,8465652,1,5,unif
49645,49645,1,5,unif
8322405,8322405,1,5,unif
8823625,8823625,1,5,unif
1604578,1604578,1,5,unif
3184599,3184599,1,5,unif
297944,297944,1,5,unif
96395,96395,1,5,unif
878205,878205,1,5,unif
6839315,6839315,1,5,unif
9665031,9665031,1,5,unif
9387938,9387938,1,5,unif
2875459,2875459,1,5,unif
2172378,2172378,1,5,unif
4594556,4594556,1,5,unif
3547135,3547135,1,5,unif
412932,412932,1,5,unif
8760775,8760775,1,5,unif
7212129,7212129,1,5,unif
9105177,9105177,1,5,unif
6507589,6507589,1,5,unif
8459853,8459853,1,5,unif
8154018,8154018,1,5,unif
5987103,5987103,1,5,unif
1879541,1879541,1,5,unif
8685971,8685975,5,5,unif
9140180,9140180,1,5,unif
207058,207058,1,5,unif
3377242,3377242,1,5,unif
9828412,9828412,1,5,unif
676853,676979,127,5,unif
6102965,6102965,1,5,unif
977859,977885,27,5,unif
5389669,5389669,1,5,unif
8225209,8225209,1,5,unif
3005516,3005516,1,5,unif
7073844,7073844,1,5,unif
9133106,9133106,1,5,unif
4852635,4852635,1,5,unif
7536761,7536761,1,5,unif
5894472,5894472,1,5,unif
3558979,3558979,1,5,unif
4576058,4576058,1,5,unif
7087364,7087364,1,5,unif
7797070,7797070,1,5,unif
8280947,8280947,1,5,unif
9131643,9131643,1,5,unif
7247056,7247056,1,5,unif
9255247,9255247,1,5,unif
3477977,3477977,1,5,unif
6549529,6549529,1,5,unif
2028371,2028371,1,5,unif
1066728,1066728,1,5,unif
6084902,6084902,1,5,unif
1792007,1792007,1,5,unif
5717759,5717759,1,5,unif
4106864,4106864,1,5,unif
853165,853165,1,5,unif
9428229,9428229,1,5,unif
6066363,6066363,1,5,unif
4922464,4922464,1,5,unif
9099763,9099763,1,5,unif
1496725,1496725,1,5,unif
1833109,1833109,1,5,unif
4789395,4789395,1,5,unif
9400051,9400051,1,5,unif
303570,303570,1,5,unif
1035244,1035244,1,5,unif
1464646,1464646,1,5,unif
7811020,7811020,1,5,unif
6425816,6425906,91,5,unif
2461290,2461290,1,5,unif
3007547,3007547,1,5,unif
3450879,3450879,1,5,unif
6565300,6565300,1,5,unif
8800774,8800774,1,5,unif
3797149,3797149,1,5,unif
275594,275594,1,5,unif
3674680,3674680,1,5,unif
8180733,8180733,1,5,unif
2133720,2133753,34,5,unif
8586853,8586853,1,5,unif
8479006,8479006,1,5,unif
4518115,4518115,1,5,unif
3461600,3461600,1,5,unif
6463842,6463842,1,5,unif
7801924,7801924,1,5,unif
3699952,3699952,1,5,unif
878205,878205,1,5,unif
1396508,1396508,1,5,unif
3925975,3926036,62,5,unif
5079402,5079402,1,5,unif
5076670,5076670,1,5,unif
7053850,7053850,1,5,unif
7088882,7088882,1,5,unif
8358211,8358211,1,5,unif
3368147,3368147,1,5,unif
1949365,1949365,1,5,unif
2154903,2154903,1,5,unif
7134484,7134484,1,5,unif
7185360,7185360,1,5,unif
6061805,6061805,1,5,unif
5759264,5759264,1,5,unif
8249188,8249188,1,5,unif
5633470,5633470,1,5,unif
3820781,3820781,1,5,unif
204850,204850,1,5,unif
6564918,6564918,1,5,unif
5287975,5287975,1,5,unif
5236523,5236523,1,5,unif
6378084,6378084,1,5,unif
5995742,5995742,1,5,unif
9678083,9678083,1,5,unif
8496705,8496705,1,5,unif
4537274,4537274,1,5,unif
398499,398499,1,5,unif
8707052,8707052,1,5,unif
1049853,1049853,1,5,unif
7516795,7516795,1,5,unif
6968029,6968029,1,5,unif
6215169,6215169,1,5,unif
5379656,5379656,1,5,unif
1578743,1578743,1,5,unif
9342103,9342103,1,5,unif
5503528,5503528,1,5,unif
4840212,4840212,1,5,unif
8262466,8262466,1,5,unif
3524323,3524323,1,5,unif
1542128,1542128,1,5,unif
3125858,3125858,1,5,unif
1900632,1900632,1,5,unif
3600417,3600417,1,5,unif
9535053,9535053,1,5,unif
3892709,3892709,1,5,unif
6578017,6578017,1,5,unif
6965389,6965389,1,5,unif
8270080,8270080,1,5,unif
2065716,2065716,1,5,unif
7584427,7584427,1,5,unif
115145,115145,1,5,unif
6193604,6193604,1,5,unif
7687194,7687194,1,5,unif
3662530,3662530,1,5,unif
5507714,5507714,1,5,unif
9513253,9513253,1,5,unif
5960277,5960277,1,5,unif
8939727,8939727,1,5,unif
